station,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,daylightmins,tminsq,tmaxsq,tavgsq,departsq,wetbulbsq,heatsq,coolsq,preciptotalsq,resultspeedsq,resultdirsq,avgspeedsq,stnpressuresq,sealevelsq,daylightminssq,tmin_sma_3,tmax_sma_3,tavg_sma_3,tmin_sma_7,tmax_sma_7,tavg_sma_7,daylightmin_sma_3,daylightmin_sma_7,avgspeed_sma_3,avgspeed_sma_7,resultspeed_sma_3,resultspeed_sma_7,stnpressure_sma_3,stnpressure_sma_7,heat_sma_3,heat_sma_7,cool_sma_3,cool_sma_7,wetbulb_sma_3,wetbulb_sma_7
1,2007-05-11 00:00:00,70,51,61.0,4.0,42,51.0,4.0,0.0,1900-01-01 04:36:00,1900-01-01 19:00:00,0.0,29.33,30.04,11.3,3,12.9,2007,5,11,864.0,2601,4900,3721.0,16.0,2601.0,16.0,0.0,0.0,127.69000000000001,9,166.41,860.2488999999999,902.4015999999999,746496.0,55.333333333333336,79.0,67.33333333333333,57.714285714285715,78.85714285714286,68.42857142857143,862.6666666666666,860.5714285714286,6.966666666666666,6.314285714285712,4.6666666666666705,3.857142857142857,29.263333333333346,29.27571428571428,1.3333333333333333,0.5714285714285714,3.6666666666666665,4.0,57.333333333333336,60.42857142857143
1,2007-05-12 00:00:00,64,46,55.0,-2.0,36,46.0,10.0,0.0,1900-01-01 04:35:00,1900-01-01 19:01:00,0.0,29.49,30.2,12.4,3,12.9,2007,5,12,866.0,2116,4096,3025.0,4.0,2116.0,100.0,0.0,0.0,153.76000000000002,9,166.41,869.6600999999999,912.04,749956.0,48.666666666666664,69.0,59.0,55.0,75.28571428571429,65.28571428571429,864.6666666666666,862.5714285714286,12.866666666666667,8.385714285714284,11.800000000000004,6.557142857142857,29.40333333333334,29.308571428571423,6.0,2.5714285714285716,0.0,2.857142857142857,49.333333333333336,56.42857142857143
1,2007-05-13 00:00:00,69,43,56.0,-2.0,33,46.0,9.0,0.0,1900-01-01 04:34:00,1900-01-01 19:02:00,0.0,29.49,30.24,6.6,14,8.1,2007,5,13,868.0,1849,4761,3136.0,4.0,2116.0,81.0,0.0,0.0,43.559999999999995,196,65.61,869.6600999999999,914.4576,753424.0,45.333333333333336,66.0,55.666666666666664,50.142857142857146,72.57142857142857,61.42857142857143,866.6666666666666,864.5714285714286,11.333333333333334,9.671428571428567,10.566666666666672,8.2,29.506666666666675,29.38571428571428,9.333333333333334,5.142857142857143,0.0,1.5714285714285714,46.0,51.57142857142857
1,2007-05-14 00:00:00,90,56,73.0,15.0,47,59.0,0.0,8.0,1900-01-01 04:33:00,1900-01-01 19:03:00,0.0,29.23,29.97,16.9,21,17.3,2007,5,14,870.0,3136,8100,5329.0,225.0,3481.0,0.0,64.0,0.0,285.60999999999996,441,299.29,854.3929,898.2008999999999,756900.0,47.666666666666664,76.0,62.0,48.0,71.42857142857143,59.857142857142854,868.6666666666666,866.5714285714286,11.0,12.08571428571428,9.966666666666672,11.142857142857142,29.423333333333346,29.43142857142857,5.666666666666667,6.285714285714286,2.6666666666666665,1.1428571428571428,50.333333333333336,49.285714285714285
1,2007-05-15 00:00:00,80,57,69.0,11.0,56,61.0,0.0,4.0,1900-01-01 04:32:00,1900-01-01 19:04:00,0.38,29.13,29.84,8.1,27,12.3,2007,5,15,872.0,3249,6400,4761.0,121.0,3721.0,0.0,16.0,0.1444,65.61,729,151.29000000000002,848.5568999999999,890.4256,760384.0,55.666666666666664,86.66666666666667,71.33333333333333,49.57142857142857,75.28571428571429,62.57142857142857,870.6666666666666,868.5714285714286,14.733333333333333,12.257142857142851,13.033333333333339,11.028571428571427,29.223333333333347,29.391428571428573,0.0,5.142857142857143,6.333333333333333,2.7142857142857144,59.333333333333336,51.714285714285715
1,2007-05-16 00:00:00,66,44,55.0,-4.0,43,48.0,10.0,0.0,1900-01-01 04:31:00,1900-01-01 19:05:00,0.14,29.33,30.03,7.8,36,12.2,2007,5,16,874.0,1936,4356,3025.0,16.0,2304.0,100.0,0.0,0.019600000000000003,60.839999999999996,1296,148.83999999999997,860.2488999999999,901.8009000000001,763876.0,52.333333333333336,76.0,64.33333333333333,50.57142857142857,78.0,64.42857142857143,872.6666666666666,870.5714285714286,11.766666666666667,11.842857142857136,8.000000000000005,9.71428571428571,29.21666666666668,29.318571428571428,3.3333333333333335,3.857142857142857,2.6666666666666665,3.2857142857142856,56.666666666666664,54.142857142857146
1,2007-05-17 00:00:00,62,43,53.0,-6.0,32,43.0,12.0,0.0,1900-01-01 04:30:00,1900-01-01 19:06:00,0.0,29.55,30.27,10.5,3,11.3,2007,5,17,876.0,1849,3844,2809.0,36.0,1849.0,144.0,0.0,0.0,110.25,9,127.69000000000001,873.2025,916.2728999999999,767376.0,44.0,64.0,54.333333333333336,50.714285714285715,76.28571428571429,63.714285714285715,874.6666666666666,872.5714285714286,11.766666666666671,12.899999999999993,8.766666666666671,10.499999999999996,29.423333333333346,29.304285714285715,10.666666666666666,4.571428571428571,0.0,3.2857142857142856,46.0,53.857142857142854
1,2007-05-18 00:00:00,71,42,57.0,-3.0,30,46.0,8.0,0.0,1900-01-01 04:29:00,1900-01-01 19:07:00,0.0,29.53,30.25,5.4,25,7.5,2007,5,18,878.0,1764,5041,3249.0,9.0,2116.0,64.0,0.0,0.0,29.160000000000004,625,56.25,872.0209000000001,915.0625,770884.0,43.0,64.66666666666667,54.333333333333336,47.285714285714285,69.42857142857143,58.714285714285715,876.6666666666666,874.5714285714286,10.333333333333337,11.157142857142853,9.200000000000005,8.514285714285712,29.56666666666668,29.391428571428573,10.666666666666666,7.428571428571429,0.0,1.1428571428571428,44.0,49.857142857142854
1,2007-05-19 00:00:00,80,56,68.0,8.0,39,53.0,0.0,3.0,1900-01-01 04:28:00,1900-01-01 19:08:00,0.0,29.34,30.08,11.1,24,11.4,2007,5,19,880.0,3136,6400,4624.0,64.0,2809.0,0.0,9.0,0.0,123.21,576,129.96,860.8356,904.8063999999999,774400.0,47.0,73.66666666666667,60.666666666666664,45.285714285714285,67.71428571428571,56.857142857142854,878.6666666666666,876.5714285714286,8.133333333333338,10.271428571428569,6.633333333333339,8.271428571428569,29.490000000000013,29.48,5.333333333333333,8.571428571428571,1.0,0.42857142857142855,48.666666666666664,46.714285714285715
1,2007-05-20 00:00:00,69,43,56.0,-5.0,40,44.0,9.0,0.0,1900-01-01 04:27:00,1900-01-01 19:09:00,0.07,29.38,30.11,10.4,4,10.7,2007,5,20,882.0,1849,4761,3136.0,25.0,1936.0,81.0,0.0,0.004900000000000001,108.16000000000001,16,114.48999999999998,863.1844,906.6120999999999,777924.0,51.666666666666664,76.33333333333333,64.0,46.714285714285715,70.42857142857143,58.857142857142854,880.6666666666666,878.5714285714286,11.166666666666671,9.999999999999998,10.866666666666672,9.085714285714285,29.376666666666676,29.490000000000002,3.0,7.0,2.0,0.8571428571428571,50.0,47.0
1,2007-05-21 00:00:00,80,44,62.0,1.0,50,56.0,3.0,0.0,1900-01-01 04:26:00,1900-01-01 19:10:00,0.0,29.33,30.06,6.3,11,8.2,2007,5,21,884.0,1936,6400,3844.0,1.0,3136.0,9.0,0.0,0.0,39.69,121,67.24,860.2488999999999,903.6035999999999,781456.0,43.666666666666664,72.66666666666667,58.333333333333336,46.857142857142854,74.14285714285714,60.714285714285715,882.6666666666666,880.5714285714286,9.533333333333339,9.2,8.433333333333337,8.042857142857141,29.38333333333334,29.432857142857138,6.666666666666667,5.142857142857143,0.0,0.8571428571428571,48.333333333333336,49.142857142857146
1,2007-05-22 00:00:00,87,55,71.0,10.0,46,58.0,0.0,6.0,1900-01-01 04:25:00,1900-01-01 19:11:00,0.0,29.34,30.06,10.0,18,10.2,2007,5,22,886.0,3025,7569,5041.0,100.0,3364.0,0.0,36.0,0.0,100.0,324,104.03999999999999,860.8356,903.6035999999999,784996.0,48.333333333333336,82.0,65.33333333333333,49.142857142857146,77.71428571428571,63.57142857142857,884.6666666666666,882.5714285714286,8.733333333333338,9.914285714285713,7.533333333333336,9.114285714285712,29.353333333333342,29.37571428571428,1.6666666666666667,3.142857142857143,2.0,1.7142857142857142,57.0,52.285714285714285
1,2007-05-23 00:00:00,89,60,75.0,14.0,49,61.0,0.0,10.0,1900-01-01 04:25:00,1900-01-01 19:12:00,0.0,29.39,30.1,11.4,19,11.8,2007,5,23,887.0,3600,7921,5625.0,196.0,3721.0,0.0,100.0,0.0,129.96,361,139.24,863.7721,906.0100000000001,786769.0,58.333333333333336,87.66666666666667,73.33333333333333,50.285714285714285,80.0,65.42857142857143,886.3333333333334,884.4285714285714,10.866666666666672,9.857142857142852,10.500000000000004,9.014285714285712,29.38000000000001,29.38285714285714,0.0,3.142857142857143,8.333333333333334,3.5714285714285716,59.0,54.142857142857146
1,2007-05-24 00:00:00,88,63,76.0,14.0,54,63.0,0.0,11.0,1900-01-01 04:24:00,1900-01-01 19:13:00,0.02,29.41,30.11,14.9,21,17.3,2007,5,24,889.0,3969,7744,5776.0,196.0,3969.0,0.0,121.0,0.0004,222.01000000000002,441,299.29,864.9481,906.6120999999999,790321.0,63.0,88.66666666666667,76.33333333333333,56.285714285714285,85.57142857142857,71.28571428571429,887.6666666666666,886.1428571428571,13.433333333333335,11.014285714285709,12.400000000000004,9.985714285714284,29.423333333333343,29.39142857142857,0.0,0.7142857142857143,11.333333333333334,7.0,61.666666666666664,59.142857142857146
1,2007-05-25 00:00:00,70,56,63.0,1.0,44,53.0,2.0,0.0,1900-01-01 04:23:00,1900-01-01 19:14:00,0.0,29.51,30.24,4.9,5,8.8,2007,5,25,891.0,3136,4900,3969.0,1.0,2809.0,4.0,0.0,0.0,24.010000000000005,25,77.44000000000001,870.8401000000001,914.4576,793881.0,61.666666666666664,82.0,72.0,60.857142857142854,85.42857142857143,73.42857142857143,889.6666666666666,887.8571428571429,13.766666666666666,12.157142857142853,11.200000000000005,10.857142857142858,29.463333333333342,29.428571428571427,0.6666666666666666,0.2857142857142857,7.666666666666667,8.714285714285714,59.666666666666664,59.57142857142857
1,2007-05-26 00:00:00,65,49,57.0,-5.0,55,56.0,8.0,0.0,1900-01-01 04:22:00,1900-01-01 19:15:00,1.01,29.36,30.11,2.8,17,7.2,2007,5,26,893.0,2401,4225,3249.0,25.0,3136.0,64.0,0.0,1.0201,7.839999999999999,289,51.84,862.0096,906.6120999999999,797449.0,54.0,67.0,60.666666666666664,59.57142857142857,79.28571428571429,69.71428571428571,891.6666666666666,889.5714285714286,8.066666666666668,11.385714285714283,4.066666666666673,9.028571428571428,29.480000000000015,29.45428571428571,4.333333333333333,1.8571428571428572,0.0,6.571428571428571,54.0,58.57142857142857
1,2007-05-27 00:00:00,75,57,66.0,4.0,47,56.0,0.0,1.0,1900-01-01 04:22:00,1900-01-01 19:16:00,0.04,29.34,30.06,8.9,26,9.5,2007,5,27,894.0,3249,5625,4356.0,16.0,3136.0,0.0,1.0,0.0016,79.21000000000001,676,90.25,860.8356,903.6035999999999,799236.0,52.0,70.0,61.0,56.857142857142854,74.57142857142857,65.85714285714286,893.3333333333334,891.4285714285714,8.166666666666668,10.571428571428568,4.733333333333339,7.47142857142857,29.373333333333346,29.439999999999998,4.333333333333333,2.5714285714285716,0.3333333333333333,3.4285714285714284,56.333333333333336,57.285714285714285
1,2007-05-28 00:00:00,79,50,65.0,2.0,47,56.0,0.0,0.0,1900-01-01 04:21:00,1900-01-01 19:16:00,0.0,29.43,30.15,4.8,10,5.3,2007,5,28,895.0,2500,6241,4225.0,4.0,3136.0,0.0,0.0,0.0,23.04,100,28.09,866.1249,909.0224999999999,801025.0,55.333333333333336,76.33333333333333,66.0,54.0,71.42857142857143,62.857142857142854,894.3333333333334,893.0,8.000000000000002,7.999999999999996,7.300000000000005,5.228571428571426,29.39333333333334,29.434285714285714,0.0,2.5714285714285716,1.0,0.42857142857142855,56.333333333333336,55.42857142857143
1,2007-05-29 00:00:00,88,60,74.0,10.0,58,65.0,0.0,9.0,1900-01-01 04:21:00,1900-01-01 19:17:00,0.0,29.39,30.11,5.8,18,6.5,2007,5,29,896.0,3600,7744,5476.0,100.0,4225.0,0.0,81.0,0.0,33.64,324,42.25,863.7721,906.6120999999999,802816.0,54.666666666666664,81.0,68.0,54.142857142857146,75.42857142857143,64.85714285714286,895.3333333333334,894.2857142857143,5.666666666666668,7.242857142857139,5.100000000000006,5.3857142857142835,29.43666666666667,29.40571428571429,0.0,1.8571428571428572,3.0,1.7142857142857142,59.333333333333336,57.714285714285715
1,2007-05-30 00:00:00,87,66,77.0,13.0,58,65.0,0.0,12.0,1900-01-01 04:20:00,1900-01-01 19:18:00,0.0,29.31,30.04,10.3,19,10.6,2007,5,30,898.0,4356,7569,5929.0,169.0,4225.0,0.0,144.0,0.0,106.09000000000002,361,112.36,859.0760999999999,902.4015999999999,806404.0,63.666666666666664,87.66666666666667,76.0,58.714285714285715,81.14285714285714,70.14285714285714,896.6666666666666,895.4285714285714,8.166666666666668,7.671428571428568,7.300000000000007,6.928571428571426,29.38000000000001,29.40142857142857,0.0,0.0,11.0,5.142857142857143,65.33333333333333,60.285714285714285
1,2007-05-31 00:00:00,78,65,72.0,8.0,61,65.0,0.0,7.0,1900-01-01 04:20:00,1900-01-01 19:19:00,0.01,29.28,30.0,9.3,19,9.9,2007,5,31,899.0,4225,6084,5184.0,64.0,4225.0,0.0,49.0,0.0001,86.49000000000001,361,98.01,857.3184000000001,900.0,808201.0,67.0,84.66666666666667,76.33333333333333,61.42857142857143,83.57142857142857,72.85714285714286,898.3333333333334,896.7142857142857,10.200000000000001,7.857142857142853,9.766666666666675,7.199999999999998,29.32333333333334,29.388571428571428,0.0,0.0,11.333333333333334,7.857142857142857,65.33333333333333,62.857142857142854
1,2007-06-01 00:00:00,85,62,74.0,10.0,63,66.0,0.0,9.0,1900-01-01 04:19:00,1900-01-01 19:20:00,0.19,29.19,29.91,4.2,17,6.4,2007,6,1,901.0,3844,7225,5476.0,100.0,4356.0,0.0,81.0,0.0361,17.64,289,40.96000000000001,852.0561000000001,894.6081,811801.0,65.0,81.0,73.33333333333333,65.14285714285714,85.0,75.42857142857143,899.6666666666666,898.1428571428571,8.499999999999998,8.585714285714284,7.466666666666675,7.7142857142857135,29.27000000000001,29.33285714285714,0.0,0.0,8.333333333333334,10.428571428571429,65.66666666666667,65.57142857142857
1,2007-06-02 00:00:00,81,65,73.0,9.0,63,67.0,0.0,8.0,1900-01-01 04:19:00,1900-01-01 19:20:00,0.04,29.03,29.77,6.5,22,7.4,2007,6,2,901.0,4225,6561,5329.0,81.0,4489.0,0.0,64.0,0.0016,42.25,484,54.760000000000005,842.7409,886.2529,811801.0,64.66666666666667,84.0,74.66666666666667,66.14285714285714,83.71428571428571,75.28571428571429,901.0,899.5714285714286,6.5333333333333306,8.485714285714284,5.133333333333341,7.6571428571428575,29.156666666666677,29.254285714285714,0.0,0.0,9.666666666666666,10.285714285714286,66.66666666666667,66.0
1,2007-06-03 00:00:00,78,62,70.0,6.0,60,63.0,0.0,5.0,1900-01-01 04:18:00,1900-01-01 19:21:00,0.01,28.82,29.56,5.2,25,6.7,2007,6,3,903.0,3844,6084,4900.0,36.0,3969.0,0.0,25.0,0.0001,27.040000000000003,625,44.89,830.5924,873.7936,815409.0,65.0,80.0,72.66666666666667,65.28571428571429,81.28571428571429,73.57142857142857,901.6666666666666,900.7142857142857,7.43333333333333,7.657142857142854,6.400000000000007,6.614285714285714,28.983333333333338,29.14428571428571,0.0,0.0,7.666666666666667,8.571428571428571,65.66666666666667,65.85714285714286
1,2007-06-04 00:00:00,71,58,65.0,1.0,58,60.0,0.0,0.0,1900-01-01 04:18:00,1900-01-01 19:22:00,0.39,28.82,29.52,7.8,31,9.7,2007,6,4,904.0,3364,5041,4225.0,1.0,3600.0,0.0,0.0,0.1521,60.839999999999996,961,94.08999999999999,830.5924,871.4304,817216.0,61.333333333333336,75.33333333333333,68.66666666666667,63.714285714285715,79.85714285714286,72.14285714285714,903.3333333333334,902.0,7.866666666666663,7.34285714285714,5.966666666666675,5.828571428571427,28.836666666666673,29.01142857142857,0.0,0.0,3.6666666666666665,7.142857142857143,62.333333333333336,64.85714285714286
1,2007-06-05 00:00:00,64,47,56.0,-9.0,48,51.0,9.0,0.0,1900-01-01 04:17:00,1900-01-01 19:23:00,0.42,29.1,29.79,5.2,5,7.6,2007,6,5,906.0,2209,4096,3136.0,81.0,2601.0,81.0,0.0,0.17639999999999997,27.040000000000003,25,57.76,846.8100000000001,887.4440999999999,820836.0,53.666666666666664,69.0,61.666666666666664,60.0,74.85714285714286,67.71428571428571,904.6666666666666,903.1428571428571,9.13333333333333,8.128571428571426,6.966666666666676,6.428571428571426,28.933333333333337,28.94571428571428,3.3333333333333335,1.4285714285714286,0.0,4.142857142857143,57.0,61.714285714285715
1,2007-06-06 00:00:00,71,44,58.0,-8.0,48,55.0,7.0,0.0,1900-01-01 04:17:00,1900-01-01 19:23:00,0.01,29.07,29.81,10.8,17,11.4,2007,6,6,906.0,1936,5041,3364.0,64.0,3025.0,49.0,0.0,0.0001,116.64000000000001,289,129.96,845.0649,888.6360999999999,820836.0,47.333333333333336,66.0,57.0,54.57142857142857,70.85714285714286,63.0,906.0,904.5714285714286,9.03333333333333,8.685714285714283,7.400000000000008,6.857142857142855,29.110000000000003,28.959999999999997,8.0,3.5714285714285716,0.0,1.5714285714285714,52.666666666666664,57.857142857142854
1,2007-06-07 00:00:00,91,71,81.0,15.0,62,69.0,0.0,16.0,1900-01-01 04:17:00,1900-01-01 19:24:00,0.0,28.84,29.55,22.7,20,23.1,2007,6,7,907.0,5041,8281,6561.0,225.0,4761.0,0.0,256.0,0.0,515.29,400,533.61,831.7456,873.2025,822649.0,54.333333333333336,78.33333333333333,66.66666666666667,53.57142857142857,72.14285714285714,63.142857142857146,906.3333333333334,905.5714285714286,15.03333333333333,11.51428571428571,14.366666666666674,10.028571428571425,29.01333333333334,28.999999999999996,3.6666666666666665,4.142857142857143,5.333333333333333,2.2857142857142856,59.666666666666664,57.42857142857143
1,2007-06-08 00:00:00,81,57,69.0,3.0,53,61.0,0.0,4.0,1900-01-01 04:17:00,1900-01-01 19:25:00,0.0,29.18,29.85,10.9,28,13.8,2007,6,8,908.0,3249,6561,4761.0,9.0,3721.0,0.0,16.0,0.0,118.81,784,190.44000000000003,851.4724,891.0225,824464.0,66.33333333333333,88.0,77.33333333333333,55.57142857142857,76.42857142857143,66.28571428571429,907.3333333333334,906.5714285714286,19.199999999999996,13.614285714285712,17.966666666666672,12.242857142857138,28.976666666666677,29.055714285714284,0.0,4.0,12.333333333333334,5.285714285714286,66.0,58.714285714285715
1,2007-06-09 00:00:00,79,52,66.0,0.0,47,57.0,0.0,1.0,1900-01-01 04:16:00,1900-01-01 19:25:00,0.0,29.36,30.07,0.3,33,5.0,2007,6,9,909.0,2704,6241,4356.0,0.0,3249.0,0.0,1.0,0.0,0.09,1089,25.0,862.0096,904.2049000000001,826281.0,57.333333333333336,80.33333333333333,69.0,58.0,81.14285714285714,69.85714285714286,908.3333333333334,907.2857142857143,10.399999999999995,13.857142857142858,6.833333333333337,11.98571428571428,29.26000000000001,29.104285714285712,0.0,1.5714285714285714,4.0,6.428571428571429,60.0,61.0
1,2007-06-10 00:00:00,81,55,68.0,1.0,51,59.0,0.0,3.0,1900-01-01 04:16:00,1900-01-01 19:26:00,0.0,29.34,30.05,4.8,17,5.6,2007,6,10,910.0,3025,6561,4624.0,1.0,3481.0,0.0,9.0,0.0,23.04,289,31.359999999999996,860.8356,903.0025,828100.0,54.666666666666664,79.66666666666667,67.33333333333333,60.857142857142854,83.42857142857143,72.28571428571429,909.3333333333334,908.2857142857143,5.099999999999993,12.185714285714285,2.500000000000002,10.099999999999996,29.37333333333335,29.184285714285714,0.0,0.0,2.3333333333333335,7.285714285714286,58.0,62.0
1,2007-06-11 00:00:00,86,58,72.0,5.0,52,61.0,0.0,7.0,1900-01-01 04:16:00,1900-01-01 19:26:00,0.0,29.41,30.11,4.9,11,6.9,2007,6,11,910.0,3364,7396,5184.0,25.0,3721.0,0.0,49.0,0.0,24.010000000000005,121,47.61000000000001,864.9481,906.6120999999999,828100.0,58.0,82.66666666666667,70.33333333333333,57.57142857142857,81.14285714285714,69.42857142857143,910.0,909.1428571428571,6.099999999999993,7.742857142857143,4.766666666666668,5.314285714285709,29.380000000000013,29.334285714285716,0.0,0.0,5.333333333333333,4.428571428571429,60.0,59.714285714285715
